2025-03-17 17:21:20,360 - INFO - Ads scraper initialized
2025-03-17 17:21:30,305 - INFO - Ads Scraped
2025-03-17 17:21:30,404 - INFO - Ads Scraped
2025-03-17 17:21:30,444 - INFO - Ads Scraped
2025-03-17 17:21:30,519 - INFO - Ads Scraped
2025-03-17 17:21:30,571 - INFO - Ads Scraped
2025-03-17 17:21:30,636 - INFO - Ads Scraped
2025-03-17 17:21:30,742 - INFO - Ads Scraped
2025-03-17 17:21:30,820 - INFO - Ads Scraped
2025-03-17 17:21:30,896 - INFO - Ads Scraped
2025-03-17 17:21:30,967 - INFO - Ads Scraped
2025-03-17 17:21:31,036 - INFO - Ads Scraped
2025-03-17 17:21:31,102 - INFO - Ads Scraped
2025-03-17 17:21:31,144 - INFO - Ads Scraped
2025-03-17 17:21:31,214 - INFO - Ads Scraped
2025-03-17 17:21:31,292 - INFO - Ads Scraped
2025-03-17 17:21:31,341 - INFO - Ads Scraped
2025-03-17 17:21:31,416 - INFO - Ads Scraped
2025-03-17 17:21:31,491 - INFO - Ads Scraped
2025-03-17 17:21:31,562 - INFO - Ads Scraped
2025-03-17 17:21:31,595 - INFO - Ads Scraped
2025-03-17 17:21:31,660 - INFO - Ads Scraped
2025-03-17 17:21:31,719 - INFO - Ads Scraped
2025-03-17 17:21:31,781 - INFO - Ads Scraped
2025-03-17 17:21:31,847 - INFO - Ads Scraped
2025-03-17 17:21:31,920 - INFO - Ads Scraped
2025-03-17 17:21:31,983 - INFO - Ads Scraped
2025-03-17 17:21:36,214 - INFO - Ads Scraped
2025-03-17 17:21:36,288 - INFO - Ads Scraped
2025-03-17 17:21:36,358 - INFO - Ads Scraped
2025-03-17 17:21:37,383 - INFO - Ads Scraped
2025-03-17 17:21:37,448 - INFO - Ads Scraped
2025-03-17 17:21:37,509 - INFO - Ads Scraped
2025-03-17 17:21:37,572 - INFO - Ads Scraped
2025-03-17 17:21:37,630 - INFO - Ads Scraped
2025-03-17 17:21:37,701 - INFO - Ads Scraped
2025-03-17 17:21:37,761 - INFO - Ads Scraped
2025-03-17 17:21:37,815 - INFO - Ads Scraped
2025-03-17 17:21:37,882 - INFO - Ads Scraped
2025-03-17 17:21:37,946 - INFO - Ads Scraped
2025-03-17 17:21:38,016 - INFO - Ads Scraped
2025-03-17 17:21:38,081 - INFO - Ads Scraped
2025-03-17 17:21:38,150 - INFO - Ads Scraped
2025-03-17 17:21:38,217 - INFO - Ads Scraped
2025-03-17 17:21:38,279 - INFO - Ads Scraped
2025-03-17 17:21:38,351 - INFO - Ads Scraped
2025-03-17 17:21:38,417 - INFO - Ads Scraped
2025-03-17 17:21:38,484 - INFO - Ads Scraped
2025-03-17 17:21:38,551 - INFO - Ads Scraped
2025-03-17 17:21:38,652 - INFO - Ads Scraped
2025-03-17 17:21:38,714 - INFO - Ads Scraped
2025-03-17 17:21:42,211 - INFO - Scraped 50 posts for keyword 'thẫm mỹ'
2025-03-17 17:21:51,443 - INFO - Ads Scraped
2025-03-17 17:21:51,527 - INFO - Ads Scraped
2025-03-17 17:21:51,594 - INFO - Ads Scraped
2025-03-17 17:21:51,763 - INFO - Ads Scraped
2025-03-17 17:21:51,807 - INFO - Ads Scraped
2025-03-17 17:21:51,870 - INFO - Ads Scraped
2025-03-17 17:21:51,959 - INFO - Ads Scraped
2025-03-17 17:21:52,032 - INFO - Ads Scraped
2025-03-17 17:21:52,113 - INFO - Ads Scraped
2025-03-17 17:21:52,188 - INFO - Ads Scraped
2025-03-17 17:21:52,302 - INFO - Ads Scraped
2025-03-17 17:21:52,365 - INFO - Ads Scraped
2025-03-17 17:21:52,511 - INFO - Ads Scraped
2025-03-17 17:21:52,552 - INFO - Ads Scraped
2025-03-17 17:21:52,616 - INFO - Ads Scraped
2025-03-17 17:21:52,689 - INFO - Ads Scraped
2025-03-17 17:21:52,763 - INFO - Ads Scraped
2025-03-17 17:21:52,799 - INFO - Ads Scraped
2025-03-17 17:21:52,842 - INFO - Ads Scraped
